	VectorID1
DG0008863	152
DG0000279	152
DG0005236	152
DG0000039	152
DG0007164	152
DG0005176	152
DG0001475	152
DG0001976	152
DG0005206	152
DG0000106	152
DG0000780	152
DG0005487	152
DG0002735	152
DG0001322	152
DG0005033	152
DG0002250	152
DG0008523	152
DG0004179	152
DG0008637	152
DG0000731	151
DG0007154	151
DG0000788	151
DG0004033	151
DG0005117	151
DG0008540	151
DG0001150	151
DG0008790	151
DG0000413	151
DG0007025	151
DG0007381	151
DG0000024	151
DG0006783	151
DG0003650	151
DG0008044	151
DG0004775	151
DG0006769	151
DG0003528	151
DG0001237	151
DG0006634	151
DG0005328	151
DG0008645	151
DG0007467	151
DG0000700	151
DG0000922	151
DG0008616	151
DG0006344	151
DG0008528	151
DG0001310	151
DG0002957	151
DG0002290	150
DG0008777	150
DG0008301	150
DG0006834	150
DG0004656	150
DG0006691	150
DG0007204	150
DG0000985	150
DG0005101	150
DG0008842	150
DG0002227	150
DG0003118	150
DG0008750	150
DG0001880	150
DG0005277	150
DG0000009	150
DG0004971	150
DG0007105	150
DG0001530	150
DG0008655	150
DG0008312	150
DG0001490	150
DG0002887	150
DG0002582	150
DG0001508	150
DG0000336	150
DG0004798	150
DG0007992	150
DG0000369	150
DG0005082	149
DG0003506	149
DG0004496	149
DG0004939	149
DG0008300	149
DG0004966	149
DG0004166	149
DG0005025	149
DG0007468	149
DG0000947	149
DG0003598	149
DG0003346	149
DG0005612	149
DG0008623	149
DG0000970	149
DG0003143	149
DG0008598	149
DG0004896	149
DG0008761	149
DG0001000	149
DG0000145	149
DG0006231	149
DG0003678	149
DG0000877	149
DG0005158	149
DG0006338	149
DG0008342	149
DG0001239	148
DG0003457	148
DG0005690	148
DG0008850	148
DG0001327	148
DG0000528	148
DG0006250	148
DG0007487	148
DG0002348	148
DG0004822	148
DG0002049	148
DG0007120	148
DG0004902	148
DG0005168	148
DG0003133	148
DG0005667	148
DG0003222	148
DG0003205	148
DG0008355	148
DG0005454	148
DG0001947	148
DG0001136	148
DG0006801	148
DG0004972	148
DG0000745	148
DG0001997	147
DG0008603	147
DG0001720	147
DG0000793	147
DG0001927	147
DG0002702	147
DG0005273	147
DG0008890	147
DG0006838	147
DG0007007	147
DG0002707	147
DG0008374	147
DG0001686	147
DG0002882	147
DG0005639	147
DG0001691	147
DG0006678	147
DG0002482	147
DG0001779	147
DG0006689	147
DG0000738	147
DG0003257	147
DG0007194	147
DG0006767	146
DG0007229	146
DG0002197	146
DG0001596	146
DG0008351	146
DG0006959	146
DG0001778	146
DG0000621	146
DG0000091	146
DG0001384	146
DG0004963	146
DG0004954	146
DG0008314	146
DG0000200	146
DG0001929	146
DG0003757	146
DG0005381	146
DG0006732	146
DG0006855	146
DG0007132	146
DG0000721	146
DG0001388	146
DG0008776	146
DG0000869	146
DG0001566	146
DG0008838	146
DG0001466	146
DG0008654	146
DG0007514	146
DG0006680	146
DG0006934	146
DG0002020	146
DG0007232	146
DG0005856	145
DG0007124	145
DG0002209	145
DG0007464	145
DG0007206	145
DG0008752	145
DG0001983	145
DG0003283	145
DG0002453	145
DG0007646	145
DG0000375	145
DG0005249	145
DG0003484	145
DG0000303	145
DG0002350	145
DG0002285	145
DG0005658	145
DG0001714	145
DG0001713	145
DG0001712	145
DG0001199	145
DG0000795	145
DG0005287	145
DG0005330	145
DG0008486	144
DG0008894	144
DG0005358	144
DG0007674	144
DG0003193	144
DG0003328	144
DG0002451	144
DG0005846	144
DG0002681	144
DG0000449	144
DG0001867	144
DG0000011	144
DG0001866	144
DG0000817	144
DG0004664	144
DG0000924	144
DG0002986	144
DG0000117	144
DG0008770	144
DG0005191	144
DG0003369	144
DG0004138	144
DG0005558	144
DG0003737	143
DG0007244	143
DG0002204	143
DG0008550	143
DG0004834	143
DG0001953	143
DG0005248	143
DG0002418	143
DG0004830	143
DG0006837	143
DG0002279	143
DG0005378	143
DG0008339	143
DG0000017	143
DG0000681	143
DG0008747	143
DG0000662	143
DG0007291	143
DG0000752	143
DG0006396	143
DG0006919	143
DG0004878	143
DG0008293	143
DG0007006	143
DG0005256	143
DG0003180	143
DG0001115	142
DG0003646	142
DG0008868	142
DG0000802	142
DG0002714	142
DG0006902	142
DG0005121	142
DG0007084	142
DG0008347	142
DG0001687	142
DG0007529	142
DG0003505	142
DG0003437	142
DG0002435	142
DG0007682	142
DG0005545	142
DG0001461	142
DG0003677	142
DG0008525	142
DG0004807	142
DG0003681	142
DG0002905	142
DG0000927	142
DG0005136	142
DG0004874	142
DG0000586	142
DG0007785	142
DG0007267	142
DG0002194	141
DG0001666	141
DG0002002	141
DG0008338	141
DG0008378	141
DG0000049	141
DG0005154	141
DG0003524	141
DG0000833	141
DG0007179	141
DG0002376	141
DG0002912	141
DG0007273	141
DG0000595	141
DG0002468	141
DG0001870	141
DG0000821	141
DG0007745	141
DG0002542	141
DG0006380	141
DG0005215	141
DG0007067	141
DG0008522	141
DG0002427	141
DG0001643	141
DG0003459	141
DG0006674	141
DG0003162	141
DG0002516	141
DG0004164	141
DG0001458	140
DG0008297	140
DG0000674	140
DG0005199	140
DG0002273	140
DG0001140	140
