	VectorID1
DG0007947	210
DG0006896	210
DG0006812	210
DG0008563	210
DG0002117	210
DG0002925	210
DG0008074	210
DG0008036	210
DG0004371	210
DG0006876	209
DG0005535	209
DG0004229	209
DG0003613	209
DG0001098	209
DG0001425	209
DG0003744	209
DG0006821	209
DG0000703	209
DG0000429	209
DG0008263	209
DG0004419	209
DG0007843	209
DG0008463	209
DG0005907	209
DG0006382	209
DG0002286	209
DG0008636	209
DG0000346	209
DG0008023	209
DG0006021	209
DG0001044	209
DG0001310	209
DG0002508	209
DG0005510	209
DG0005494	209
DG0007562	209
DG0002234	208
DG0008676	208
DG0002939	208
DG0006826	208
DG0007107	208
DG0004405	208
DG0001688	208
DG0008851	208
DG0007732	208
DG0002563	208
DG0005618	208
DG0004076	208
DG0003457	208
DG0008661	208
DG0003892	208
DG0002083	208
DG0000500	208
DG0007161	208
DG0004277	208
DG0002089	208
DG0004496	208
DG0007283	208
DG0006431	208
DG0005818	208
DG0006351	208
DG0001123	208
DG0000676	208
DG0007917	208
DG0006289	208
DG0006991	208
DG0008314	208
DG0007633	208
DG0006511	208
DG0002107	208
DG0004683	208
DG0003435	207
DG0001004	207
DG0003536	207
DG0005322	207
DG0001737	207
DG0005127	207
DG0003612	207
DG0006666	207
DG0007757	207
DG0004668	207
DG0006493	207
DG0002651	207
DG0005524	207
DG0001489	207
DG0001577	207
DG0000013	207
DG0005970	207
DG0003834	207
DG0007511	207
DG0003804	207
DG0001065	207
DG0004876	207
DG0006395	207
DG0005421	207
DG0005033	207
DG0006944	207
DG0006452	207
DG0007601	207
DG0006889	207
DG0002830	207
DG0000163	207
DG0008675	207
DG0000784	207
DG0007919	207
DG0005672	207
DG0008132	207
DG0000297	207
DG0003216	206
DG0006536	206
DG0007427	206
DG0001302	206
DG0000291	206
DG0006883	206
DG0007418	206
DG0002121	206
DG0003588	206
DG0004098	206
DG0006171	206
DG0002501	206
DG0002095	206
DG0001763	206
DG0001605	206
DG0001700	206
DG0008220	206
DG0002378	206
DG0006505	206
DG0007909	206
DG0000389	206
DG0008370	206
DG0008362	206
DG0003333	206
DG0005403	206
DG0006750	206
DG0004840	206
DG0003738	206
DG0004191	206
DG0008559	206
DG0000993	206
DG0001312	206
DG0008534	206
DG0007474	206
DG0004877	205
DG0006568	205
DG0003000	205
DG0006078	205
DG0006252	205
DG0006258	205
DG0000422	205
DG0005943	205
DG0002177	205
DG0008091	205
DG0004083	205
DG0005695	205
DG0004507	205
DG0001807	205
DG0008516	205
DG0006383	205
DG0006637	205
