	VectorID1
DG0005403	122
DG0007235	122
DG0002997	122
DG0006975	122
DG0007224	122
DG0006729	122
DG0004481	122
DG0007647	122
DG0008160	122
DG0008151	121
DG0007469	121
DG0007159	121
DG0004561	121
DG0008674	121
DG0007911	121
DG0004524	121
DG0000981	121
DG0006822	121
DG0008279	121
DG0007432	121
DG0007930	121
DG0001881	121
DG0002947	121
DG0006972	121
DG0004806	121
DG0000427	121
DG0001253	121
DG0008489	121
DG0005390	121
DG0008095	121
DG0001362	121
DG0002067	121
DG0001615	121
DG0001770	121
DG0006597	121
DG0005704	121
DG0001523	121
DG0006805	121
DG0003438	121
DG0000837	121
DG0007737	121
DG0001021	121
DG0002068	121
DG0001017	121
DG0001910	121
DG0001515	121
DG0000413	120
DG0005927	120
DG0003076	120
DG0001563	120
DG0004882	120
DG0006399	120
DG0002122	120
DG0008240	120
DG0007303	120
DG0005840	120
DG0007865	120
DG0006300	120
DG0006708	120
DG0007913	120
DG0002097	120
DG0001655	120
DG0000749	120
DG0008168	120
DG0008420	120
DG0005644	120
DG0001180	120
DG0000133	120
DG0001431	120
DG0007451	120
DG0003186	120
DG0007425	120
DG0004232	120
DG0002974	120
DG0001045	120
DG0007795	120
DG0001834	120
DG0002089	120
DG0006899	120
DG0008152	120
DG0007764	120
DG0004711	120
DG0001001	120
DG0008514	120
DG0001461	120
DG0007855	120
DG0001935	120
DG0002704	119
DG0001083	119
DG0005812	119
DG0008866	119
DG0000067	119
DG0001406	119
DG0007473	119
DG0002821	119
DG0005506	119
DG0006290	119
DG0002376	119
DG0008041	119
DG0000177	119
DG0006382	119
DG0007573	119
DG0006803	119
DG0003737	119
DG0003038	119
DG0000374	119
DG0001575	119
DG0005952	119
DG0000853	119
DG0003078	119
DG0000796	119
DG0004183	119
DG0008621	119
DG0003175	119
DG0008581	119
DG0006073	119
DG0007389	119
DG0002234	118
DG0000545	118
DG0002924	118
DG0004854	118
DG0006143	118
DG0001938	118
DG0008531	118
DG0005966	118
DG0001603	118
DG0005017	118
DG0006704	118
DG0006036	118
DG0005968	118
DG0007809	118
DG0002710	118
DG0004322	118
DG0004246	118
DG0008184	118
DG0000903	118
DG0000429	118
DG0008409	118
DG0007419	118
DG0007411	118
DG0003764	118
DG0008337	118
DG0006919	118
DG0004893	118
DG0003739	118
DG0000791	118
DG0007637	118
DG0007953	118
DG0008817	118
DG0008527	118
DG0002797	117
DG0006061	117
DG0002494	117
DG0002966	117
DG0002955	117
DG0006236	117
DG0008207	117
DG0006284	117
DG0007126	117
DG0007491	117
DG0008011	117
DG0005650	117
DG0000884	117
DG0002297	117
DG0004870	117
DG0004642	117
DG0005907	117
DG0008193	117
DG0002202	117
DG0007702	117
DG0004676	117
DG0000829	117
DG0003385	117
DG0008766	117
DG0006557	117
DG0008312	117
DG0006667	117
DG0008695	117
DG0003295	117
DG0000279	117
DG0002174	117
DG0001457	117
DG0008633	117
DG0006220	117
DG0008364	117
DG0003770	117
DG0006407	117
DG0008200	116
DG0008849	116
DG0004728	116
DG0007578	116
DG0005028	116
DG0008852	116
DG0005493	116
DG0002018	116
DG0007579	116
DG0008900	116
DG0005855	116
DG0000602	116
DG0007234	116
DG0002878	116
DG0003762	116
DG0006954	116
DG0004594	116
DG0001495	116
DG0000942	116
DG0000411	116
DG0003183	116
DG0000093	116
DG0004226	116
DG0007853	116
DG0004425	116
DG0005464	116
DG0001407	116
DG0002285	116
DG0006558	116
DG0007495	116
DG0008075	116
DG0008292	116
DG0008309	116
DG0002160	116
DG0005229	116
DG0004940	116
DG0006075	116
DG0007317	116
DG0001039	116
DG0003677	116
DG0000492	116
DG0007783	116
DG0007122	116
DG0006680	116
DG0002748	116
DG0000295	115
DG0001826	115
DG0002599	115
DG0002296	115
DG0003664	115
DG0002003	115
DG0001057	115
DG0007873	115
DG0007821	115
DG0003685	115
DG0001519	115
DG0003147	115
DG0000864	115
DG0001697	115
DG0007784	115
DG0002979	115
DG0006883	115
DG0000558	115
DG0003900	115
DG0003433	115
DG0004559	115
DG0008055	115
DG0003229	115
DG0005997	115
DG0008896	115
DG0005674	115
DG0008712	115
DG0001172	115
DG0003100	115
DG0005223	115
DG0000240	115
DG0008262	115
DG0005916	115
DG0005522	115
DG0007959	115
DG0002850	115
DG0001390	115
DG0000215	115
