	VectorID1
DG0005347	168
DG0001425	168
DG0002579	168
DG0008608	168
DG0003029	168
DG0001023	168
DG0005106	168
DG0005450	168
DG0007297	168
DG0008600	168
DG0000818	168
DG0006841	168
DG0008669	168
DG0002277	168
DG0008839	168
DG0005641	168
DG0002253	168
DG0001657	168
DG0002897	168
DG0000128	168
DG0002135	168
DG0001063	168
DG0006431	168
DG0001779	168
DG0000042	168
DG0008044	168
DG0005507	167
DG0000993	167
DG0005064	167
DG0000097	167
DG0002830	167
DG0005295	167
DG0001948	167
DG0001431	167
DG0005647	167
DG0005662	167
DG0001302	167
DG0008316	167
DG0005328	167
DG0000335	167
DG0000667	167
DG0001098	167
DG0007159	167
DG0004855	167
DG0005063	167
DG0005159	167
DG0005668	167
DG0005377	167
DG0002748	167
DG0008182	167
DG0001876	167
DG0003143	166
DG0000766	166
DG0002012	166
DG0000331	166
DG0000748	166
DG0001153	166
DG0001929	166
DG0002038	166
DG0005129	166
DG0003187	166
DG0008685	166
DG0008463	166
DG0004819	166
DG0000807	166
DG0002651	166
DG0005066	166
DG0008383	166
DG0000796	166
DG0008367	165
DG0000942	165
DG0005361	165
DG0002349	165
DG0000193	165
DG0001367	165
DG0005330	165
DG0000697	165
DG0001946	165
DG0000629	165
DG0000768	165
DG0004224	165
DG0007173	165
DG0006747	165
DG0002689	165
DG0001994	165
DG0001680	165
DG0002837	165
DG0003169	165
DG0007080	165
DG0005266	165
DG0008673	165
DG0004948	165
DG0005077	164
DG0001245	164
DG0004299	164
DG0008564	164
DG0001447	164
DG0008833	164
DG0002054	164
DG0000971	164
DG0007066	164
DG0008500	164
DG0000233	164
DG0008762	164
DG0003843	164
DG0005533	164
DG0006344	164
DG0000281	164
DG0005169	164
DG0003173	164
DG0007105	164
DG0004861	164
DG0000327	164
DG0001681	164
DG0008347	164
DG0004988	164
DG0004163	164
DG0000537	164
DG0003012	164
DG0008753	164
DG0008886	163
DG0004931	163
DG0008909	163
DG0004806	163
DG0001461	163
DG0003764	163
DG0002954	163
DG0002957	163
DG0008849	163
DG0003331	163
DG0006231	163
DG0002592	163
DG0008528	163
DG0000241	163
DG0005567	163
DG0000633	163
DG0001942	163
DG0001000	163
DG0005379	163
DG0001569	163
DG0001831	163
DG0003598	163
DG0005462	162
DG0000813	162
DG0003317	162
DG0000238	162
DG0003636	162
DG0001787	162
DG0005548	162
DG0005520	162
DG0005199	162
DG0000255	162
DG0002709	162
DG0004172	162
