	VectorID1
DG0004333	186
DG0000804	186
DG0006794	186
DG0008631	186
DG0002988	186
DG0006931	186
DG0000149	186
DG0003835	186
DG0008664	186
DG0000624	186
DG0008038	186
DG0002568	186
DG0007312	186
DG0008732	186
DG0005543	186
DG0007932	186
DG0004596	186
DG0000127	186
DG0003158	186
DG0003177	186
DG0006504	186
DG0006789	186
DG0007609	185
DG0003896	185
DG0008773	185
DG0001767	185
DG0006240	185
DG0003038	185
DG0007507	185
DG0008076	185
DG0007896	185
DG0002865	185
DG0008895	185
DG0001711	185
DG0001362	185
DG0006166	185
DG0004509	185
DG0008689	185
DG0008115	185
DG0007040	185
DG0001704	185
DG0001982	185
DG0004177	185
DG0004477	185
DG0004762	185
DG0001923	185
DG0005937	185
DG0008787	185
DG0007666	185
DG0001027	185
DG0001707	185
DG0008043	185
DG0002633	185
DG0006557	185
DG0006618	184
DG0000884	184
DG0005525	184
DG0007717	184
DG0002878	184
DG0003738	184
DG0008193	184
DG0005408	184
DG0008347	184
DG0008405	184
DG0007940	184
DG0008617	184
DG0007469	184
DG0008849	184
DG0000572	183
DG0008002	183
DG0004576	183
DG0008759	183
DG0007279	183
DG0001920	183
DG0001159	183
DG0007974	183
DG0005537	183
DG0007591	183
DG0005760	183
DG0006712	183
DG0002847	183
DG0008152	183
DG0004334	183
DG0007408	183
DG0002365	183
DG0006899	183
DG0001539	183
DG0000253	183
DG0002083	183
DG0001801	183
DG0003546	183
DG0008096	183
DG0007894	183
DG0007310	183
DG0006771	183
DG0005555	183
DG0006112	183
DG0002202	183
DG0004092	183
DG0001021	183
DG0003297	183
DG0004190	183
DG0007991	183
DG0002309	183
DG0008400	183
DG0008674	183
DG0005650	183
DG0006396	183
DG0006433	183
DG0003252	182
DG0005614	182
DG0003737	182
DG0004249	182
DG0005123	182
DG0004690	182
DG0000984	182
DG0003118	182
DG0008761	182
DG0007764	182
DG0005783	182
DG0005866	182
DG0001575	182
DG0001431	182
DG0007929	182
DG0002679	182
DG0002779	182
DG0005239	182
DG0003913	182
DG0002651	182
DG0000594	182
DG0001039	182
DG0008075	182
DG0003267	182
DG0005471	182
DG0002118	182
DG0007321	181
DG0000093	181
DG0006758	181
DG0008009	181
DG0000623	181
DG0002959	181
DG0003586	181
DG0001535	181
DG0004302	181
DG0008551	181
DG0008406	181
DG0007681	181
DG0007520	181
DG0006542	181
DG0007630	181
DG0003844	181
DG0005296	181
DG0000945	181
DG0000585	181
DG0005816	181
DG0005818	181
DG0007127	181
DG0003812	181
DG0007910	181
DG0001639	181
DG0006541	181
DG0005741	181
DG0004470	181
DG0003764	181
DG0005504	181
DG0002174	180
DG0005840	180
DG0008606	180
DG0004416	180
DG0001097	180
DG0006236	180
DG0003133	180
DG0004676	180
DG0008639	180
DG0007757	180
DG0001530	180
DG0007273	180
DG0004953	180
DG0002423	180
DG0002709	180
DG0002172	180
DG0000981	180
DG0000111	180
DG0008798	180
DG0001414	180
DG0008184	180
DG0005928	180
DG0007546	180
DG0005914	180
DG0008753	180
DG0004922	180
DG0006368	180
DG0007858	179
DG0001523	179
DG0006868	179
DG0002317	179
DG0006098	179
DG0002761	179
DG0000728	179
DG0000704	179
DG0006550	179
DG0004606	179
DG0008383	179
DG0005137	179
DG0003531	179
DG0008245	179
DG0001986	179
DG0000126	179
DG0003189	179
DG0005793	179
DG0006044	179
DG0006382	179
DG0006561	179
DG0007513	179
DG0001033	179
DG0006072	179
DG0000740	179
DG0001199	179
DG0005388	179
DG0007131	179
DG0005291	179
DG0006234	179
DG0001791	179
DG0000099	179
DG0008384	179
DG0008576	179
DG0006750	178
DG0008563	178
DG0008711	178
DG0002274	178
DG0008355	178
DG0003917	178
DG0007820	178
DG0007303	178
DG0008531	178
DG0006313	178
DG0006850	178
DG0004365	178
DG0003663	178
DG0002320	178
DG0004271	178
DG0007519	178
DG0004165	178
DG0007562	178
DG0006782	178
DG0002036	178
DG0004432	178
DG0002587	178
DG0002119	178
DG0007074	178
DG0007692	178
DG0006478	177
DG0002916	177
DG0007362	177
DG0000007	177
DG0000659	177
DG0003813	177
DG0002006	177
DG0004401	177
DG0008843	177
DG0004567	177
DG0008310	177
DG0007538	177
DG0002135	177
DG0006323	177
DG0007041	177
DG0003294	177
DG0007968	177
DG0000644	177
DG0007837	177
DG0004310	177
DG0005753	177
DG0006448	177
DG0005273	177
DG0004664	177
DG0000796	177
DG0001410	177
DG0005813	177
DG0007668	177
DG0000547	177
DG0003008	177
DG0006724	177
DG0005578	177
DG0001629	177
DG0006609	176
DG0000536	176
DG0006695	176
DG0000233	176
DG0003981	176
DG0004168	176
DG0005381	176
